"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"u[41]",1.01141882,0.0236072397404108,0.9722,0.998,1.006,1.022,1.069,1.01769516559417,160
"u[42]",0.99184118,0.0257792471597683,0.924397499868148,0.982574999045842,0.9972,1.004,1.036,1.03355769233799,130
"u[43]",0.99818948,0.024892592021666,0.941087496761299,0.9874,0.9987,1.009,1.052,1.01733597674609,5000
"u[44]",0.99907666,0.0238992051676605,0.945489997937025,0.9892,0.9998,1.01,1.04802498837801,1.04017171557653,530
"u[45]",1.00328966,0.0265462178741357,0.949492498844546,0.9926,1.002,1.012,1.066,1.04083683054385,220
"u[46]",0.99691026,0.0227914380121512,0.945092498839166,0.9869,0.9988,1.007,1.045,1.01566704169818,5000
"u[47]",1.00255478,0.02644238062373,0.950597499871783,0.9931,1.001,1.012,1.063,1.02969515839934,450
"u[48]",0.99747044,0.0231063151230592,0.9442,0.988,0.9991,1.008,1.042,1.03755980189549,2900
"u[49]",1.00239068,0.0234881553091247,0.953492498849395,0.9921,1.001,1.013,1.055,1.022707749461,1200
"u[50]",0.99837326,0.0276519990883682,0.9348,0.9891,0.9984,1.009,1.055,1.0374711510999,520
"u[51]",0.99829716,0.0264403197037329,0.938994999480758,0.9879,0.999,1.008,1.058,1.02448909718949,5000
"u[52]",0.98647046,0.0299040655432602,0.9019,0.976274999039684,0.9951,1.003,1.028,1.05100494744962,53
"u[53]",1.0013735,0.0225885987327355,0.953797499872213,0.9908,1.001,1.012,1.052,1.02705469630123,1300
"u[54]",1.00327684,0.026120537975226,0.951294999487472,0.991674999054598,1.001,1.01224990741502,1.068,1.0299618232911,5000
"u[55]",0.99529002,0.0272799931452484,0.927577489350814,0.9856,0.998,1.008,1.045,1.0141039072457,1100
"u[56]",0.99826936,0.0225186054343634,0.946192498840516,0.9894,0.9997,1.009,1.043,1.02908618654496,5000
"u[57]",1.00199056,0.0262321914536337,0.953382493733204,0.9897,1.001,1.011,1.063,1.02026785750435,1300
"u[58]",1.0072522,0.0278584428446305,0.9579,0.994,1.003,1.017,1.079,1.02311936769416,280
"u[59]",1.01385404,0.0278493754547754,0.973194999499007,0.9981,1.006,1.023,1.092,1.06299334760132,44
"u[60]",0.9877161,0.0276412773733951,0.9162,0.9772,0.9949,1.003,1.03102498818649,1.07140795271239,53
"u[61]",0.99969742,0.0281502986699367,0.937597499870005,0.9894,1,1.011,1.061,1.02823738666611,2800
"u[62]",0.98987204,0.0278901853476477,0.916289997871264,0.9802,0.9958,1.004,1.036,1.02719488955532,110
"u[63]",0.99701702,0.0253168198751999,0.9377,0.9887,0.9988,1.008,1.049,1.03336717825612,1000
"u[64]",0.98845416,0.0291022594826553,0.912392498797553,0.9789,0.9956,1.004,1.032,1.03209891845304,86
"sdu",0.0231885852,0.0170356587324597,0.00284397499571367,0.00955374834086706,0.0189949993419321,0.03344,0.0648907498310154,1.22513503112532,12
"v[1]",-0.0134707772342,0.0325397939650285,-0.08208275,-0.0340325,-0.01221,0.0070435,0.0475815,1.01010780787588,170
"v[2]",0.0500551242934,0.0482405392125887,-0.04274625,0.017865,0.04861,0.0823025,0.143605,1.00481068675257,380
"v[3]",-0.0790127541,0.0329849357475292,-0.1430025,-0.1007,-0.07933,-0.056875,-0.01381,1.00222086341524,5000
"v[4]",0.0394051697402,0.045481137402808,-0.0489005,0.008866,0.03991,0.0682175,0.130405,1.00109889460849,5000
"v[5]",0.0017701722566,0.0595258462075516,-0.1209025,-0.035855,0.0016025,0.0412275,0.1196,1.00347678360711,5000
"v[6]",0.0674378229754,0.046665062029872,-0.02418,0.0369175,0.067035,0.09793,0.160005,1.00244905772799,980
"v[7]",0.117570990692,0.0565236200532521,0.01226875,0.079085,0.1156,0.1554,0.2358025,1.00725242084945,310
"v[8]",0.0403665347,0.0396153848845232,-0.0387015,0.0144875,0.039265,0.0669475,0.1179025,1.00134719261194,2700
"v[9]",-0.02202305672206,0.0373544095732816,-0.097221,-0.0468325,-0.02193,0.00270325,0.0507749999999999,1.00292848475339,3200
"v[10]",-0.09412036122,0.0323779138450902,-0.1509025,-0.1155,-0.097655,-0.0763275,-0.0198965000000001,1.03224227679674,72
"v[11]",-0.098299893462,0.0419282795682203,-0.18021,-0.1264,-0.09905,-0.070495,-0.01261675,1.00981022134134,200
"v[12]",0.0297360052568,0.066205807323386,-0.09651525,-0.014925,0.030055,0.074635,0.159305,1.00219317358474,1100
